#LAMMPS data file via write_data, version 2 Apr 2025, timestep = 50000, units = metal

720 atoms
4 atom types
1 bond types
1 angle types

2 extra bond per atom
1 extra angle per atom
2 extra special per atom

-22.470320800269317 22.470320800269317 xlo xhi
-8.579178758211475 8.579178758211475 ylo yhi
-8.491043517346204 8.491043517346204 zlo zhi

Atom Type Labels

1 Si
2 O
3 OW
4 HW

Bond Type Labels

1 OW-HW

Angle Type Labels

1 HW-OW-HW

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.008

Atoms # full

452 0 2 0 -5.279388824053353 5.542527966881776 -5.408011923209606 0 0 0
115 0 1 0 -5.463656055118236 5.2651769527816565 -7.006942099935851 0 -2 0
19 0 1 0 -6.162222108504874 5.162423135383747 -4.158532163844218 0 0 0
332 0 2 0 -6.320441727638427 6.469025135117951 -7.535093979545566 0 -1 0
574 0 2 0 -5.559519945186198 4.032310966788707 -3.1641197792368363 -1 0 0
24 0 1 0 -6.546792720013585 7.896265048443729 -8.285531986440434 0 -1 0
352 0 2 0 -4.100273136076396 4.924272954623012 -7.7455019612070855 0 0 0
25 0 1 0 -3.5612458386859522 3.78552988066998 8.293619239707668 0 0 -1
290 0 2 0 -2.5102642372659894 7.88406961942235 -8.04842152736825 0 0 1
407 0 2 0 7.962873991809364 7.5483965488896505 -7.464755639527662 0 -1 0
402 0 2 0 7.143286175150404 5.701367092234337 -4.425882572563405 0 0 0
80 0 1 0 8.710527016301548 5.9457767619102935 -4.358960923689313 0 0 1
62 0 1 0 9.101732840994405 6.257956127702451 -7.436690562859816 0 0 0
401 0 2 0 9.308217046216946 5.861617846093047 -5.879413795162474 0 0 0
309 0 2 0 9.04921144108745 7.442280224206149 -3.8818277981416323 0 0 0
193 0 1 0 9.979049358822557 -8.325888789306878 -4.337188883223276 0 1 0
185 0 1 0 9.064391475664237 3.3395220538377313 -2.8157243610414735 0 0 0
577 0 2 0 9.444407969001233 4.814413306075268 -3.4589992561563667 0 -1 -1
182 0 1 0 10.663331125653514 -8.514813704567347 -7.3587247212508275 0 0 1
467 0 2 0 10.398623101701638 7.084756676811207 -7.920396693406859 0 0 1
628 0 2 0 10.190552398586043 -8.46608986765698 -5.894331121847304 0 1 0
463 0 2 0 11.486969401187224 8.472305521803628 -3.830428763925931 0 -1 1
553 0 2 0 14.056207587619134 7.564975967501068 -3.868112820416564 0 -1 1
274 0 2 0 14.55704645158793 6.25341020816259 -7.038087328307356 0 0 1
130 0 1 0 15.021602071741043 3.9258234366034124 -4.741604359900631 0 -1 1
260 0 2 0 12.39904544850284 6.747735462228965 -5.660529897575776 -1 0 0
50 0 1 0 13.239772566807254 5.608550793127103 -6.382999955350783 0 0 0
601 0 2 0 13.64474185964098 4.585788804415939 -5.206356836011293 -1 0 1
234 0 1 0 12.547706736012408 7.263388721214309 -4.111728605271267 0 0 1
61 0 1 0 15.266149522689197 7.532514696768567 -7.769687196051242 0 0 1
349 0 2 0 12.439329255757634 4.860458428790439 -7.494686548947154 0 0 1
28 0 1 0 12.458789067439938 3.3689752630170364 -8.122916902674165 0 0 1
272 0 2 0 12.098134768627617 6.099042675519634 -3.0997977765867963 0 0 1
691 0 2 0 15.956224881644452 8.489579813937214 -6.695418111029403 -1 -1 0
604 0 2 0 15.6386194589183 3.546113543236121 -6.199956303226193 0 -1 0
411 0 2 0 16.029724943504498 4.809178551725253 -3.83892100798365 0 0 0
81 0 1 0 16.92554695490451 3.9767522889969484 -7.135432440790732 -1 0 1
642 0 2 0 19.64596031483299 3.0153311673922527 -4.460539636783905 -1 0 0
305 0 2 0 18.422088971699075 7.850303006829675 -6.709776137541807 0 -1 1
605 0 2 0 18.793408536863012 6.445302818961869 -4.511887008023981 -1 0 0
346 0 2 0 19.891188456998066 5.701519571000816 -6.805538656093653 -1 0 0
100 0 1 0 18.59821355821721 6.293684181765437 -6.044423312528358 0 -1 1
527 0 2 0 17.425679359203208 5.279045123596594 -6.457446673608566 0 0 1
110 0 1 0 19.33391749272537 3.1995577121424112 -2.910084512675372 -1 0 0
189 0 1 0 -17.798745234287317 -4.718325051421386 -2.7487012066299794 1 1 1
160 0 1 0 -17.121232996209326 -7.553999906614502 -2.454990132906949 1 1 0
454 0 2 0 -17.307498796025193 -6.0958454878792425 -1.9598828780140138 0 -1 0
408 0 2 0 -17.609163142717453 -3.4756610309064584 -1.7637216541789735 1 0 1
82 0 1 0 -18.016642340491234 -3.2625381787616607 -0.28318510145146014 0 0 0
419 0 2 0 -17.9557470586025 -6.300883617585956 1.313807262974679 1 0 -1
177 0 1 0 -19.38935471646813 -5.65692778923125 0.8999495729055393 1 0 0
456 0 2 0 -19.229526038431324 -4.294633302775549 0.07358629942758554 1 0 0
370 0 2 0 -16.764799663908022 -3.603191583608587 0.7082289704875198 0 0 -1
509 0 2 0 -20.403343792159983 -6.7572435847316985 0.26650178864787755 0 1 0
704 0 2 0 -20.074657277552742 -5.167457568666558 2.2448499518369687 1 0 0
73 0 1 0 -17.466490736828213 -7.271842047715973 2.4793522981032154 0 0 0
440 0 2 0 -15.859650569027938 -7.363519120530122 2.3117553003260785 1 0 0
191 0 1 0 -15.529192187249656 -3.613058437325817 1.7539427393568268 1 0 -1
